party_key,encounter_key,battle_format,party_size,level_floor,level_cap,shared_party_policy,sharing_reason,ai_profile_key,trainer_item_keys,gimmick_key,runtime_status,notes
PARTY_KANTO_BOSS_GYM_01,ENC_KANTO_BOSS_GYM_01,SINGLE,6,78,80,UNIQUE_BOSS,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,EXISTING_ROM_VERIFIED,"TASK06 unique six-member design; source_size=6; fixed Lv78-80; win path A=キョジオーン(先発・削り) -> プテラ(切り札); win path B=プテラ(切り札) as counterweight; known-state-only AI=AI_FULL_SMART; gimmick=NONE; ability/nature/EV are catalog design, while species/form/level/item/moves/IV use current party fields"
PARTY_TOHOKU_REF_0653,ENC_TOHOKU_REF_0653,SINGLE,5,38,42,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,READY_TO_SERIALIZE,"TASK03 individual party; source core=4; target=5; functions=TEMPO_CONTROL_LEAD,PHYSICAL_BREAKER,SPECIAL_BREAKER,DEFENSIVE_PIVOT,CLEANER_ACE; additions=slot5:SPECIES_KEY_MAWILE; ability/nature/EV remain catalog-only; no player-level scaling."
PARTY_TOHOKU_REF_0654,ENC_TOHOKU_REF_0654,SINGLE,5,38,42,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,READY_TO_SERIALIZE,"TASK03 individual party; source core=4; target=5; functions=TEMPO_CONTROL_LEAD,PHYSICAL_BREAKER,SPECIAL_BREAKER,DEFENSIVE_PIVOT,CLEANER_ACE; additions=slot5:SPECIES_KEY_FLOATZEL; ability/nature/EV remain catalog-only; no player-level scaling."
PARTY_TOHOKU_REF_0655,ENC_TOHOKU_REF_0655,SINGLE,5,54,58,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,DESIGN_READY_STANDARD_RUNTIME,Fixed L54-58; no player-level scaling. Sequence=slot1:イオルブ/壁 → slot2:イエッサン/フィールド → slot3:メタング/メタグロス予告 → slot4:ロトム/機械憑依 → slot5:メタグロス/補完枠・重戦車. Two-route counterplay=主警戒=状態異常+積み展開+壁。対抗路①状態耐性・回復・身代わりのいずれかを用意する、②積みターンへ先制圧力を合わせて交換を迫る。ENC_TOHOKU_REF_0655では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。通常戦でも短期tempo routeと耐久pivot/status routeの少なくとも二経路を残す。 Identity=identity_key=IDENTITY_TOHOKU_T478_JP_SCIENTISTとphysical_map_key=VEGA_PHYSICAL_01_041を維持；party_key=PARTY_TOHOKU_REF_0655はUNIQUE_INSTANCEで共有party化禁止；target_party_size=5で先発制御・物理/特殊の両打点・pivot・cleanerを含む最低4機能を要求し、source member 4体から5体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない；AI=AI_FULL_SMARTは既知のbattle stateだけを使い、playerの未公開技・道具・switch選択を読まない；primary gimmick=NONE。unlock前special itemは合法normal role itemまたはITEM_KEY_NONEへ置換 Unsupported ability/nature/EV fields use the documented current-ABI fallback.
PARTY_TOHOKU_REF_0656,ENC_TOHOKU_REF_0656,SINGLE,6,98,100,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,"[""ITEM_KEY_SUPER_POTION""]",GIMMICK_TERASTAL_REQUEST,NEEDS_FINAL_CODEX_INTEGRATION,Fixed L98-100; no player-level scaling. Sequence=slot1:スターミー/高速範囲攻撃・設置除去 → slot2:イダイトウ/切り札 → slot3:ブルンゲル/物理受け → slot4:カマスジョー/高速 → slot5:リーテイル/くさテラ御三家 → slot6:タテボーシ/補完枠・みずテラ御三家. Two-route counterplay=主警戒=設置+状態異常+交代操作。対抗路①除去技・ブーツ・短期決着のいずれかを選ぶ、②状態技を撃つターンに高火力または挑発を通す。ENC_TOHOKU_REF_0656では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。tera候補typeを予告し、neutral bulk、複数type打点、setup前pressureの三経路を残す。 Identity=identity_key=IDENTITY_TOHOKU_T479_JP_SWIMMERとphysical_map_key=VEGA_PHYSICAL_03_038を維持；party_key=PARTY_TOHOKU_REF_0656はUNIQUE_INSTANCEで共有party化禁止；同一人物の前段で示した核心speciesまたは戦術役割を最低2枠継承し、全交換を禁止；target_party_size=6でtempo/control lead・物理breaker・特殊breaker・耐久pivot・speed control/priority・cleaner/aceの6機能から最低5機能を要求し、source member 5体から6体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない；AI=AI_FULL_SMARTは既知のbattle stateだけを使い、playerの未公開技・道具・switch選択を読まない；primary gimmick=TERASTALは一戦一体・一回；capstone party branch自体を[KANTO_LEAGUE_CLEAR && RUNTIME_TERASTAL_TRAINER_READY]でgateし、false時はsource lower-tier＋NONEへ戻す Capstone branch is selected only when [KANTO_LEAGUE_CLEAR && RUNTIME_TERASTAL_TRAINER_READY]; before unlock retain source lower-tier party and NONE. Unsupported ability/nature/EV fields use the documented current-ABI fallback.
PARTY_TOHOKU_REF_0657,ENC_TOHOKU_REF_0657,SINGLE,6,98,100,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,"[""ITEM_KEY_SUPER_POTION""]",GIMMICK_TERASTAL_REQUEST,NEEDS_FINAL_CODEX_INTEGRATION,Fixed L98-100; no player-level scaling. Sequence=slot1:スターミー/高速範囲攻撃・設置除去 → slot2:イダイトウ/切り札 → slot3:ブルンゲル/物理受け → slot4:タテボーシ/みずテラ御三家 → slot5:マスカーニャ/高速物理 → slot6:リーテイル/補完枠・くさテラ御三家. Two-route counterplay=主警戒=設置+状態異常+交代操作。対抗路①除去技・ブーツ・短期決着のいずれかを選ぶ、②状態技を撃つターンに高火力または挑発を通す。ENC_TOHOKU_REF_0657では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。tera候補typeを予告し、neutral bulk、複数type打点、setup前pressureの三経路を残す。 Identity=identity_key=IDENTITY_TOHOKU_T479_JP_SWIMMERとphysical_map_key=VEGA_PHYSICAL_03_038を維持；party_key=PARTY_TOHOKU_REF_0657はUNIQUE_INSTANCEで共有party化禁止；同一人物の前段で示した核心speciesまたは戦術役割を最低2枠継承し、全交換を禁止；target_party_size=6でtempo/control lead・物理breaker・特殊breaker・耐久pivot・speed control/priority・cleaner/aceの6機能から最低5機能を要求し、source member 5体から6体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない；AI=AI_FULL_SMARTは既知のbattle stateだけを使い、playerの未公開技・道具・switch選択を読まない；primary gimmick=TERASTALは一戦一体・一回；capstone party branch自体を[KANTO_LEAGUE_CLEAR && RUNTIME_TERASTAL_TRAINER_READY]でgateし、false時はsource lower-tier＋NONEへ戻す Capstone branch is selected only when [KANTO_LEAGUE_CLEAR && RUNTIME_TERASTAL_TRAINER_READY]; before unlock retain source lower-tier party and NONE. Unsupported ability/nature/EV fields use the documented current-ABI fallback.
PARTY_TOHOKU_REF_0658,ENC_TOHOKU_REF_0658,SINGLE,6,88,91,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,"[""ITEM_KEY_SUPER_POTION""]",GIMMICK_Z_MOVE_REQUEST,NEEDS_FINAL_CODEX_INTEGRATION,Fixed L88-91; no player-level scaling. Sequence=slot1:カマスジョー/高速 → slot2:ブルンゲル/物理受け → slot3:イダイトウ/切り札 → slot4:リーフィス/相性補完と定数ダメージ → slot5:リーテイル/御三家Zエース → slot6:タテボーシ/補完枠・御三家Zエース. Two-route counterplay=主警戒=状態異常+交代操作+回復耐久。対抗路①状態耐性・回復・身代わりのいずれかを用意する、②一貫する中火力技で読み負けの損失を抑える。ENC_TOHOKU_REF_0658では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。Zのuserと対応base moveを予告し、Protect、無効type、耐久pivotの三経路を残す。 Identity=identity_key=IDENTITY_TOHOKU_T048_JP_SWIMMERとphysical_map_key=VEGA_PHYSICAL_03_028を維持；party_key=PARTY_TOHOKU_REF_0658はUNIQUE_INSTANCEで共有party化禁止；同一人物の前段で示した核心speciesまたは戦術役割を最低2枠継承し、全交換を禁止；target_party_size=6でtempo/control lead・物理breaker・特殊breaker・耐久pivot・speed control/priority・cleaner/aceの6機能から最低5機能を要求し、source member 5体から6体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない；AI=AI_FULL_SMARTは既知のbattle stateだけを使い、playerの未公開技・道具・switch選択を読まない；primary gimmick=Z_MOVEは一戦一体・一回；capstone party branch自体を[VEGA_HALL_OF_FAME && KANTO_CERT_COUNT>=4 && RUNTIME_Z_MOVE_TRAINER_READY]でgateし、false時はsource lower-tier＋NONEへ戻す Capstone branch is selected only when [VEGA_HALL_OF_FAME && KANTO_CERT_COUNT>=4 && RUNTIME_Z_MOVE_TRAINER_READY]; before unlock retain source lower-tier party and NONE. Unsupported ability/nature/EV fields use the documented current-ABI fallback.
PARTY_TOHOKU_REF_0659,ENC_TOHOKU_REF_0659,SINGLE,6,88,91,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,"[""ITEM_KEY_SUPER_POTION""]",GIMMICK_Z_MOVE_REQUEST,NEEDS_FINAL_CODEX_INTEGRATION,Fixed L88-91; no player-level scaling. Sequence=slot1:カマスジョー/高速 → slot2:ブルンゲル/物理受け → slot3:イダイトウ/切り札 → slot4:タテボーシ/御三家Zエース → slot5:ファマイン/御三家Zエース → slot6:リーフィス/補完枠・相性補完と定数ダメージ. Two-route counterplay=主警戒=状態異常+積み展開+交代操作。対抗路①状態耐性・回復・身代わりのいずれかを用意する、②積みターンへ先制圧力を合わせて交換を迫る。ENC_TOHOKU_REF_0659では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。Zのuserと対応base moveを予告し、Protect、無効type、耐久pivotの三経路を残す。 Identity=identity_key=IDENTITY_TOHOKU_T048_JP_SWIMMERとphysical_map_key=VEGA_PHYSICAL_03_028を維持；party_key=PARTY_TOHOKU_REF_0659はUNIQUE_INSTANCEで共有party化禁止；同一人物の前段で示した核心speciesまたは戦術役割を最低2枠継承し、全交換を禁止；target_party_size=6でtempo/control lead・物理breaker・特殊breaker・耐久pivot・speed control/priority・cleaner/aceの6機能から最低5機能を要求し、source member 5体から6体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない；AI=AI_FULL_SMARTは既知のbattle stateだけを使い、playerの未公開技・道具・switch選択を読まない；primary gimmick=Z_MOVEは一戦一体・一回；capstone party branch自体を[VEGA_HALL_OF_FAME && KANTO_CERT_COUNT>=4 && RUNTIME_Z_MOVE_TRAINER_READY]でgateし、false時はsource lower-tier＋NONEへ戻す Capstone branch is selected only when [VEGA_HALL_OF_FAME && KANTO_CERT_COUNT>=4 && RUNTIME_Z_MOVE_TRAINER_READY]; before unlock retain source lower-tier party and NONE. Unsupported ability/nature/EV fields use the documented current-ABI fallback.
PARTY_TOHOKU_REF_0660,ENC_TOHOKU_REF_0660,SINGLE,5,38,42,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,READY_TO_SERIALIZE,"TASK03 individual party; source core=4; target=5; functions=TEMPO_CONTROL_LEAD,PHYSICAL_BREAKER,SPECIAL_BREAKER,DEFENSIVE_PIVOT,CLEANER_ACE; additions=slot5:SPECIES_KEY_MAWILE; ability/nature/EV remain catalog-only; no player-level scaling."
PARTY_TOHOKU_REF_0661,ENC_TOHOKU_REF_0661,SINGLE,5,65,69,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,READY_TO_SERIALIZE,TOHOKU_LEAGUE_APPROACH encounter-specific normal-runtime party; target_size=5; identity=IDENTITY_TOHOKU_T481_JP_BIRD; fixed band L65-69; no player-level scaling; source physical ownership preserved.
PARTY_TOHOKU_REF_0662,ENC_TOHOKU_REF_0662,SINGLE,5,60,64,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,DESIGN_READY_STANDARD_RUNTIME,Fixed L60-64; no player-level scaling. Sequence=slot1:チルタリス/耐久 → slot2:フーディン/高速特殊 → slot3:ウルガモス/積み特殊 → slot4:ドロンチ/切り札 → slot5:モトトカゲ/補完枠・対面操作. Two-route counterplay=主警戒=積み展開+交代操作+回復耐久。対抗路①挑発・能力解除・強制交代で積みを止める、②一貫する中火力技で読み負けの損失を抑える。ENC_TOHOKU_REF_0662では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。通常戦でも短期tempo routeと耐久pivot/status routeの少なくとも二経路を残す。 Identity=identity_key=IDENTITY_TOHOKU_T482_JP_DRAGONとphysical_map_key=VEGA_PHYSICAL_01_019を維持；party_key=PARTY_TOHOKU_REF_0662はUNIQUE_INSTANCEで共有party化禁止；target_party_size=5で先発制御・物理/特殊の両打点・pivot・cleanerを含む最低4機能を要求し、source member 4体から5体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない；AI=AI_FULL_SMARTは既知のbattle stateだけを使い、playerの未公開技・道具・switch選択を読まない；primary gimmick=NONE。unlock前special itemは合法normal role itemまたはITEM_KEY_NONEへ置換 Unsupported ability/nature/EV fields use the documented current-ABI fallback.
PARTY_TOHOKU_REF_0663,ENC_TOHOKU_REF_0663,SINGLE,5,65,69,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,READY_TO_SERIALIZE,TOHOKU_LEAGUE_APPROACH encounter-specific normal-runtime party; target_size=5; identity=IDENTITY_TOHOKU_T482_JP_DRAGON; fixed band L65-69; no player-level scaling; source physical ownership preserved.
PARTY_TOHOKU_REF_0664,ENC_TOHOKU_REF_0664,SINGLE,4,33,37,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,READY_TO_SERIALIZE,"TASK03 individual party; source core=3; target=4; functions=TEMPO_CONTROL_LEAD,PHYSICAL_OR_SPECIAL_BREAKER,DEFENSIVE_PIVOT,CLEANER_ACE; additions=slot4:SPECIES_KEY_REVAVROOM; ability/nature/EV remain catalog-only; no player-level scaling."
PARTY_TOHOKU_REF_0665,ENC_TOHOKU_REF_0665,SINGLE,5,38,42,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,READY_TO_SERIALIZE,"TASK03 individual party; source core=4; target=5; functions=TEMPO_CONTROL_LEAD,PHYSICAL_BREAKER,SPECIAL_BREAKER,DEFENSIVE_PIVOT,CLEANER_ACE; additions=slot5:SPECIES_KEY_ELECTIVIRE; ability/nature/EV remain catalog-only; no player-level scaling."
PARTY_TOHOKU_REF_0666,ENC_TOHOKU_REF_0666,SINGLE,5,38,42,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,READY_TO_SERIALIZE,"TASK03 individual party; source core=4; target=5; functions=TEMPO_CONTROL_LEAD,PHYSICAL_BREAKER,SPECIAL_BREAKER,DEFENSIVE_PIVOT,CLEANER_ACE; additions=slot5:SPECIES_KEY_MAWILE; ability/nature/EV remain catalog-only; no player-level scaling."
PARTY_TOHOKU_REF_0667,ENC_TOHOKU_REF_0667,SINGLE,5,45,49,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,DESIGN_READY_STANDARD_RUNTIME,Fixed L45-49; no player-level scaling. Sequence=slot1:ブーバーン/特殊範囲 → slot2:パルシェン/殻破りの先発 → slot3:ニドキング/特殊範囲 → slot4:サーフゴー/状態変化無効の特殊枠 → slot5:ブロロローム/補完枠・物理. Two-route counterplay=主警戒=積み展開。対抗路①挑発・能力解除・強制交代で積みを止める、②積みターンへ先制圧力を合わせて交換を迫る。ENC_TOHOKU_REF_0667では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。通常戦でも短期tempo routeと耐久pivot/status routeの少なくとも二経路を残す。 Identity=identity_key=IDENTITY_TOHOKU_T485_JP_DHとphysical_map_key=VEGA_PHYSICAL_01_045を維持；party_key=PARTY_TOHOKU_REF_0667はUNIQUE_INSTANCEで共有party化禁止；target_party_size=5で先発制御・物理/特殊の両打点・pivot・cleanerを含む最低4機能を要求し、source member 4体から5体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない；AI=AI_FULL_SMARTは既知のbattle stateだけを使い、playerの未公開技・道具・switch選択を読まない；primary gimmick=NONE。unlock前special itemは合法normal role itemまたはITEM_KEY_NONEへ置換 Unsupported ability/nature/EV fields use the documented current-ABI fallback.
PARTY_TOHOKU_REF_0668,ENC_TOHOKU_REF_0668,SINGLE,5,38,42,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,READY_TO_SERIALIZE,"TASK03 individual party; source core=4; target=5; functions=TEMPO_CONTROL_LEAD,PHYSICAL_BREAKER,SPECIAL_BREAKER,DEFENSIVE_PIVOT,CLEANER_ACE; additions=slot5:SPECIES_KEY_VEGA_051; ability/nature/EV remain catalog-only; no player-level scaling."
PARTY_TOHOKU_REF_0669,ENC_TOHOKU_REF_0669,SINGLE,5,38,42,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,READY_TO_SERIALIZE,"TASK03 individual party; source core=4; target=5; functions=TEMPO_CONTROL_LEAD,PHYSICAL_BREAKER,SPECIAL_BREAKER,DEFENSIVE_PIVOT,CLEANER_ACE; additions=slot5:SPECIES_KEY_MAWILE; ability/nature/EV remain catalog-only; no player-level scaling."
PARTY_TOHOKU_REF_0670,ENC_TOHOKU_REF_0670,SINGLE,5,66,70,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,READY_TO_SERIALIZE,TOHOKU_LEAGUE_APPROACH encounter-specific normal-runtime party; target_size=5; identity=IDENTITY_TOHOKU_T488_JP_DRAGON; fixed band L66-70; no player-level scaling; source physical ownership preserved.
PARTY_TOHOKU_REF_0671,ENC_TOHOKU_REF_0671,SINGLE,5,38,42,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,READY_TO_SERIALIZE,"TASK03 individual party; source core=4; target=5; functions=TEMPO_CONTROL_LEAD,PHYSICAL_BREAKER,SPECIAL_BREAKER,DEFENSIVE_PIVOT,CLEANER_ACE; additions=slot5:SPECIES_KEY_MAWILE; ability/nature/EV remain catalog-only; no player-level scaling."
PARTY_TOHOKU_REF_0672,ENC_TOHOKU_REF_0672,SINGLE,6,88,91,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],GIMMICK_Z_MOVE_REQUEST,NEEDS_FINAL_CODEX_INTEGRATION,"TASK03 individual party; source core=5; target=6; functions=TEMPO_CONTROL_LEAD,PHYSICAL_BREAKER,SPECIAL_BREAKER,DEFENSIVE_PIVOT,SPEED_CONTROL_PRIORITY,CLEANER_ACE; additions=slot6:SPECIES_KEY_HAUNTER; gated postgame branch only; unlock false/runtime failure uses complete source lower-tier party + NONE; ability/nature/EV remain catalog-only; no player-level scaling."
PARTY_TOHOKU_REF_0673,ENC_TOHOKU_REF_0673,SINGLE,6,88,91,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],GIMMICK_Z_MOVE_REQUEST,NEEDS_FINAL_CODEX_INTEGRATION,"TASK03 individual party; source core=5; target=6; functions=TEMPO_CONTROL_LEAD,PHYSICAL_BREAKER,SPECIAL_BREAKER,DEFENSIVE_PIVOT,SPEED_CONTROL_PRIORITY,CLEANER_ACE; additions=slot6:SPECIES_KEY_MISMAGIUS; gated postgame branch only; unlock false/runtime failure uses complete source lower-tier party + NONE; ability/nature/EV remain catalog-only; no player-level scaling."
PARTY_TOHOKU_REF_0674,ENC_TOHOKU_REF_0674,SINGLE,5,37,41,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,READY_TO_SERIALIZE,"TASK03 individual party; source core=4; target=5; functions=TEMPO_CONTROL_LEAD,PHYSICAL_BREAKER,SPECIAL_BREAKER,DEFENSIVE_PIVOT,CLEANER_ACE; additions=slot5:SPECIES_KEY_MAWILE; ability/nature/EV remain catalog-only; no player-level scaling."
PARTY_TOHOKU_REF_0675,ENC_TOHOKU_REF_0675,DOUBLE,6,98,100,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,"[""ITEM_KEY_SUPER_POTION""]",GIMMICK_TERASTAL_REQUEST,NEEDS_FINAL_CODEX_INTEGRATION,Fixed L98-100; no player-level scaling. Sequence=slot1:イエッサン/支援 → slot2:トゲキッス/ひこうテラの終盤制圧 → slot3:ギャラドス/積み → slot4:ブリムオン/低速特殊 → slot5:ウインディ/補完枠・威嚇 → slot6:オリーヴァ/補完枠・フィールド展開と全体圧力. Two-route counterplay=主警戒=速度操作+積み展開。対抗路①先制技・耐久pivotで速度差を一度受ける、②積みターンへ先制圧力を合わせて交換を迫る。ENC_TOHOKU_REF_0675では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。tera候補typeを予告し、neutral bulk、複数type打点、setup前pressureの三経路を残す。 Identity=identity_key=IDENTITY_TOHOKU_T491_JP_MIXEDとphysical_map_key=VEGA_PHYSICAL_03_039を維持；party_key=PARTY_TOHOKU_REF_0675はUNIQUE_INSTANCEで共有party化禁止；同一人物の前段で示した核心speciesまたは戦術役割を最低2枠継承し、全交換を禁止；target_party_size=6でtempo/control lead・物理breaker・特殊breaker・耐久pivot・speed control/priority・cleaner/aceの6機能から最低5機能を要求し、source member 4体から6体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない；AI=AI_FULL_SMARTは既知のbattle stateだけを使い、playerの未公開技・道具・switch選択を読まない；primary gimmick=TERASTALは一戦一体・一回；capstone party branch自体を[KANTO_LEAGUE_CLEAR && RUNTIME_TERASTAL_TRAINER_READY]でgateし、false時はsource lower-tier＋NONEへ戻す Dedicated DOUBLE plan=先発イエッサン+トゲキッスで明示済みの速度操作を先に置く。範囲技は味方無効・Protect・耐性のいずれかを同時に成立させる。Protect/Wide Guardの対象選択と失敗時fallbackをAI testする。味方巻込み、対象選択、片方撃破後の再選択を検証し、後続ブリムオンは残局処理へ限定する。二体を独立したSINGLEエースとして並べない。対象=ENC_TOHOKU_REF_0675 / VEGA_PHYSICAL_03_039。高難度DOUBLEはイエッサン＋トゲキッスを独立SINGLE二体として扱わず、speed control/field設定役と即時圧力役へ分担。範囲技・Protect・ally-safe target・片側faint後のreplacement順を固定し、集中攻撃先と守る読みの両方にcounterplayを残す。 TERASTAL userはsupport必須turnと競合させず、一戦一体・一回のtargetingを明示する。 Capstone branch is selected only when [KANTO_LEAGUE_CLEAR && RUNTIME_TERASTAL_TRAINER_READY]; before unlock retain source lower-tier party and NONE. Unsupported ability/nature/EV fields use the documented current-ABI fallback.
